Unnamed: 0,fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
238,,25,C,Debris Burning,34.9817,-79.295,NC,3/27/92,,Mar,,,,2/26/92,1992,Feb,723109,22023.13033,93782,1973,2020,16,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.110027742
241,1448 LIBERTY CHURCH RD.,1,B,Debris Burning,36.0107,-80.650283,NC,1/17/15,1/17/15,Jan,1/17/15 14:15,1/17/15 15:01,0 days 00:00:00.000000000,12/18/14,2014,Dec,723055,38255.61377,99999,2005,2020,0,0.1,723055-63816-2014.gz,5.867725919,0,0,0,1.526017875,0,0,0,78.76666667,0,0,0,39.7,0,0,0,0.121359834
253,,1,B,Missing/Undefined,36.39874,-80.0059,NC,12/5/08,,Dec,,,,11/5/08,2008,Nov,742077,14526.5636,3763,1939,2010,0,0.1,742077-03763-2008.gz,5.353404354,2.718518519,3.501984127,5.557900154,1.567114405,1.712037037,1.616468254,1.406999485,65.44426752,64.51431392,73.91333333,67.16174583,0,0,0,0,0.115441428
261,BANNING LANE,5,B,Arson,35.34527778,-82.63527778,NC,5/19/06,5/20/06,May,5/19/06 16:00,5/20/06 16:00,1 days 00:00:00.000000000,4/19/06,2006,Apr,723144,64542.53759,99999,1996,2020,15,0.1,723144-53890-2006.gz,16.81509795,15.95551257,15.2327044,16.75,1.394457716,1.503288201,1.526205451,2.81875,66.2306555,69.49512671,61.81341719,47.390625,0,0,0,0,0.139386122
304,,4,B,Debris Burning,34.8217,-77.3583,NC,8/30/93,,Aug,,,,7/31/93,1993,Jul,723069,23698.91858,99999,1973,2020,16,0.1,723069-99999-1993.gz,24.30697013,24.86811594,24.15059524,23.66900421,2.130813124,1.918550725,1.62202381,2.443398876,76.54493581,73.34202899,71.2202381,76.33146067,0,0,0,0,0.093153866
331,,3,B,Debris Burning,35.0383,-80.555,NC,8/4/93,,Aug,,,,7/5/93,1993,Jul,723194,6306.282,99999,1990,2010,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.121105937
357,UPS FIRE,1,B,Debris Burning,35.6995,-80.25333333,NC,4/6/10,4/6/10,Apr,4/6/10 16:00,4/6/10 17:05,0 days 00:00:00.000000000,3/7/10,2010,Mar,722079,10181.05816,99999,2006,2020,15,0.1,722079-53888-2010.gz,12.57722008,14.11724806,17.51143451,0,1.376447876,1.65125969,1.063617464,0,58.98604911,59.12717391,53.87982833,0,0,0,0,0,0.118036201
367,GRAPE,1,B,Debris Burning,36,-81.35,NC,2/4/01,,Feb,,,,1/5/01,2001,Jan,723145,28661.91452,3810,1941,2020,15,0.1,723145-03810-2001.gz,4.709058403,4.971867008,6.69244186,8.090511727,2.084330144,2.725319693,2.71627907,2.283853606,59.12215909,53.69467787,53.86826347,65.30828221,50.2,38.8,8.6,63.4,0.127564015
382,SHEEP PASTURE ROAD FIRE,2,B,Debris Burning,35.12,-77.83833333,NC,4/8/10,4/8/10,Apr,4/8/10 14:00,4/8/10 15:35,0 days 00:00:00.000000000,3/9/10,2010,Mar,746929,18681.26304,99999,1973,2020,15,0.1,746929-03702-2010.gz,15.5273909,17.641527,20.79759519,0,1.801021356,1.713873371,0.705410822,0,58.45755473,57.92401216,55.85520362,0,0,0,0,0,0.097162564
406,,1,B,Miscellaneous,35.595,-81.5583,NC,3/8/93,,Mar,,,,2/6/93,1993,Feb,723145,22900.56062,3810,1941,2020,15,0.1,723145-03810-1993.gz,4.520114123,4.392196532,6.705625,7.982209469,3.07403709,3.253468208,3.37,3.538074713,59.85281385,59.23668639,58.57594937,62.80265096,45,0,0,0,0.129653736
437,STUMP FIRE,2,B,Debris Burning,35.3333,-77.5333,NC,4/23/02,,Apr,,,,3/24/02,2002,Mar,723065,35940.22463,13783,1996,2004,15,0.1,723065-99999-2002.gz,19.03597561,21.88201161,24.84521385,19.50147493,3.12652439,3.046905222,2.711812627,3.264355949,61.34453268,64.35402522,61.95102041,57.67175197,0,0,0,0,0.094364546
445,ADA STROUD RD FIRE,1,B,Smoking,35.36848333,-77.94196666,NC,3/20/10,3/20/10,Mar,3/20/10 15:00,3/20/10 15:55,0 days 00:00:00.000000000,2/18/10,2010,Feb,723066,4003.917338,99999,1945,2020,15,0.1,723066-13713-2010.gz,9.370060923,12.60490694,12.02472325,0,2.980765883,2.515736041,2.699630996,0,58.5671406,55.70491803,59.13475177,0,57.2,21,10.8,0,0.097916403
449,,1,B,Arson,34.9783,-78.9183,NC,5/22/94,,May,,,,4/22/94,1994,Apr,723035,3265.133156,99999,1937,2020,16,0.1,723035-99999-1994.gz,18.90164671,19.00323529,18.30759494,24.4191358,3.759186747,3.844837758,4.705732484,2.745679012,63.51060606,59.75892857,60.6474359,68.42122186,0,0,0,0,0.106718033
498,,2.3,B,Debris Burning,36.00011999,-79.25434999,NC,2/15/06,,Feb,,,,1/16/06,2006,Jan,722193,39770.52466,99999,2005,2020,0,0.1,722193-03722-2006.gz,7.802538787,6.383317713,3.534274194,11.40149393,2.445155221,2.304502814,1.999193548,2.950654206,57.06589147,54.69038462,52.48016701,46.86423841,0,0,0,0,0.109052294
517,,1,B,Debris Burning,35.44,-79.55666,NC,3/10/09,,Mar,,,,2/8/09,2009,Feb,723143,27869.23215,99999,1973,2010,15,0.1,723143-03720-2009.gz,8.433813284,7.526951673,10.16334661,12.5662768,3.248444032,3.230947955,3.589641434,2.849951267,56.76399254,58.5664794,53.21912351,65.7992126,0,0,0,0,0.112048586
531,BROKEN AXLE FIRE,42,C,Missing/Undefined,34.98655,-77.31756667,NC,6/10/11,6/10/11,Jun,6/10/11 14:00,6/10/11 18:41,0 days 00:00:00.000000000,5/11/11,2011,May,723069,32233.59582,99999,1973,2020,16,1,723069-93753-2011.gz,23.45011601,25.4109462,25.29821074,0,2.778077102,2.74302974,2.790219561,0,69.38316244,67.95341278,65.62826087,0,8.7,1.3,0.3,0,0.092694883
535,BENNY'S BEST,3,B,Arson,35.835,-82.605,NC,2/26/98,,Feb,,,,1/27/98,1998,Jan,723350,73931.91847,13877,1946,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.138820823
547,VOLT CIRCLE,3,B,Equipment Use,35.74901666,-81.03288333,NC,3/6/10,3/6/10,Mar,3/6/10 16:50,3/6/10 17:49,0 days 00:00:00.000000000,2/4/10,2010,Feb,723055,7756.856915,99999,2005,2020,15,0.1,723055-63816-2010.gz,2.149489322,3.809554731,2.959760956,0,2.412598791,2.449907063,2.915568862,0,61.35783563,58.47586207,56.34773663,0,14.2,4.8,2,0,0.124901881
549,OLD 70,2,B,Debris Burning,34.825,-76.87333333,NC,4/5/00,4/5/00,Apr,4/5/00 16:42,4/5/00 19:00,0 days 00:00:00.000000000,3/6/00,2000,Mar,723050,6460.388207,99999,1996,2006,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.088921759
573,,0.8,B,Debris Burning,36.40417001,-79.03412001,NC,3/11/06,,Mar,,,,2/9/06,2006,Feb,722193,13968.20914,3722,1973,2020,0,0.1,722193-03722-2006.gz,8.526340326,10.56505576,10.3685259,12.89817842,2.661072261,3.177881041,2.996613546,2.69565014,48.41140143,42.6076779,46.372,49.73286052,0,0,0,0,0.106880709
591,,9,B,Debris Burning,34.6317,-79.2783,NC,3/17/94,,Mar,,,,2/15/94,1994,Feb,723109,19513.49864,93782,1973,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.110101492
618,,1,B,Debris Burning,35.3117,-82.6183,NC,4/27/94,,Apr,,,,3/28/94,1994,Mar,723148,107385.1492,63859,1973,2010,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.139255335
631,,2,B,Debris Burning,35.39111,-82.39988,NC,11/13/05,,Nov,,,,10/14/05,2005,Oct,723144,42659.74388,99999,1996,2020,15,0.1,723144-99999-2005.gz,13.65219466,13.0776699,14.42682927,7.379740519,1.180725191,1.177864078,1.283536585,1.511526946,62.32776718,59.58349515,56.69918699,64.208,0,0,0,0,0.137260589
696,,2,B,Equipment Use,35.80004,-81.50822,NC,2/8/09,,Feb,,,,1/9/09,2009,Jan,723148,9575.8381,63859,1973,2010,15,0.1,723148-63859-2009.gz,1.548432382,2.801869159,1.108216433,7.437675726,1.738511933,1.837850467,2.099398798,2.19212746,54.59027778,53.84391259,52.41767068,52.8267148,0,0,0,0,0.1290863
718,OVERMAN ROAD FIRE,1,B,Debris Burning,35.3167,-78.1,NC,3/9/02,,Mar,,,,2/7/02,2002,Feb,723066,12642.35189,13713,2001,2005,15,0.1,723066-99999-2002.gz,9.753585398,9.214285714,10.3964497,15.2686747,3.661538462,3.708516484,3.69704142,3.815180723,61.2442953,57.70338983,63.45283019,69.34754522,55.8,29,27,130.8,0.099331487
723,ROLLING GREEN,1,B,Debris Burning,36.2667,-79.7833,NC,12/30/02,,Dec,,,,11/30/02,2002,Nov,742077,19850.46468,3763,1939,2010,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11355451
741,,3,B,Arson,34.3917,-78.9117,NC,2/11/92,,Feb,,,,1/12/92,1992,Jan,723108,27545.27833,13776,1959,1999,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.107032392
767,DOG FIRE,1,B,Arson,35.3983,-79.8117,NC,3/23/97,,Mar,,,,2/21/97,1997,Feb,722148,30798.78975,99999,1976,2005,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.114321357
780,,1,B,Smoking,34.505,-78.7283,NC,11/9/92,,Nov,,,,10/10/92,1992,Oct,723108,32430.46238,13776,1959,1999,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.105348976
787,,0.6,B,Debris Burning,35.11477,-79.39547,NC,11/19/05,,Nov,,,,10/20/05,2005,Oct,723143,13165.97694,99999,1973,2010,15,0.1,723143-99999-2005.gz,13.27259753,14.32730733,12.80612245,5.568345324,2.255407337,2.747950429,2.534151329,2.326176753,63.0888998,62.09884837,64.38016529,70.67159612,92.7,0,0,103.9,0.110829099
812,,2,B,Debris Burning,35.95383,-81.5283,NC,4/17/05,,Apr,,,,3/18/05,2005,Mar,723148,16522.06014,63859,1973,2010,15,0.1,723148-99999-2005.gz,15.16783217,17.05860465,15.774,18.06457651,2.152913753,2.532372093,1.8706,1.65414132,46.89799154,42.37706725,42.3064877,45.23207647,0,0,0,0,0.129173298
831,RIDGE CREEK,1,B,Miscellaneous,36.165,-80.4183,NC,12/16/97,,Dec,,,,11/16/97,1997,Nov,723177,34898.28882,63807,1945,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11921837
847,PEARL DRIVE,2,B,Missing/Undefined,34.74143333,-76.63756667,NC,7/23/11,7/23/11,Jul,7/23/11 17:55,7/23/11 20:05,0 days 00:00:00.000000000,6/23/11,2011,Jun,723037,2853.219651,99999,2006,2020,16,0.1,723037-93765-2011.gz,27.91181912,27.84373717,28.14914286,0,4.832887975,4.578850103,4.288,0,75.77183967,74.59342916,68.06285714,0,61,43.9,0,0,0.086921049
867,,2,B,Smoking,34.4617,-78.625,NC,7/15/92,,Jul,,,,6/15/92,1992,Jun,723108,43020.5689,13776,1959,1999,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.104470131
879,,3,B,Children,34.7183,-79.2483,NC,2/25/95,,Feb,,,,1/26/95,1995,Jan,723109,13527.01994,93782,1973,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.109782578
933,EAGLE SPRINGS SANDPIT,1,B,Arson,35.3,-79.66666666,NC,8/2/10,8/2/10,Aug,8/2/10 13:30,8/2/10 14:30,0 days 00:00:00.000000000,7/3/10,2010,Jul,723034,33286.73681,99999,2005,2020,15,0.1,723034-93747-2010.gz,26.04566428,26.35137318,24.88797814,0,2.399759036,2.465957447,1.820111732,0,78.07130872,79.82833333,83.48414986,0,140,106.3,75.2,0,0.113103189
944,,1,B,Debris Burning,35.415,-81.205,NC,2/12/92,,Feb,,,,1/13/92,1992,Jan,723145,39771.41242,3810,1941,2020,15,0.1,723145-03810-1992.gz,5.040112994,5.854107649,4.200606061,10.09985816,3.048305085,2.72917847,2.864242424,2.9203125,47.92783505,48.24260355,42.66060606,63.56181534,27.5,2,0,127.3,0.126628722
960,FEDERATION FIRE,2.2,B,Arson,34.7415,-77.16333333,NC,10/14/10,10/14/10,Oct,10/14/10 15:45,10/14/10 18:30,0 days 00:00:00.000000000,9/14/10,2010,Sep,723094,11692.19401,99999,1960,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.091502958
970,HORSE PASTURE FIRE,1.8,B,Debris Burning,36.50583333,-81.0585,NC,4/10/13,4/10/13,Apr,4/10/13 17:55,4/10/13 18:35,0 days 00:00:00.000000000,3/11/13,2013,Mar,723165,32266.29315,99999,1973,2020,0,0.1,723165-63821-2013.gz,7.120521173,8.339219331,10.31349206,0,2.301120448,2.067753961,1.718924303,0,53.76137566,53.93839836,53.260181,0,0,0,0,0,0.124686492
1025,CHICKEN NOODLE,0.7,B,Children,35.5167,-80.6,NC,11/12/01,,Nov,,,,10/13/01,2001,Oct,722132,17391.48657,99999,1942,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.121210089
1028,TWO TIME,4,B,Smoking,36.4333,-78.85,NC,2/12/02,,Feb,,,,1/13/02,2002,Jan,722193,20382.67047,3722,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.105246308
1044,,5,B,Debris Burning,36.4617,-77.8383,NC,4/13/93,,Apr,,,,3/14/93,1993,Mar,724118,31675.89014,93797,1973,2005,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.096362353
1086,FAREWELL,3.8,B,Railroad,35.79222222,-82.01472222,NC,2/3/11,2/3/11,Feb,2/3/11 14:03,2/3/11 18:00,0 days 00:00:00.000000000,1/4/11,2011,Jan,723148,36053.29909,99999,2006,2020,15,0.1,723148-63859-2011.gz,1.605764761,3.194624652,5.302186879,0,1.427894003,1.26107507,1.268190855,0,60.63580247,59.27657143,61.31701632,0,0,0,0,0,0.133590844
1118,,4,B,Debris Burning,34.84625,-77.58073,NC,3/9/09,,Mar,,,,2/7/09,2009,Feb,723069,3628.536424,99999,1973,2020,16,0.1,723069-93753-2009.gz,7.770422535,6.463713478,6.850715746,13.33008763,2.984593706,2.758018868,3.164959016,3.327631579,63.65923113,65.82375479,65.18069815,69.79488441,63.3,34.4,31.8,34.9,0.095081255
1129,551 JARVISBURG RD,1,B,Equipment Use,36.17985,-75.84795,NC,7/16/13,7/16/13,Jul,7/16/13 11:18,7/16/13 11:43,0 days 00:00:00.000000000,6/16/13,2013,Jun,998209,8818.190164,99999,2008,2018,0,0.1,998209-99999-2013.gz,24.99076923,25.55236769,25.275,0,6.13048951,5.532033426,4.876190476,0,0,0,0,0,0,0,0,0,0.079183663
1169,1 LITTLE HOUSE,2.5,B,Miscellaneous,35.4683,-80.795,NC,4/14/99,,Apr,,,,3/15/99,1999,Mar,722132,12806.02877,99999,1942,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.122964642
1177,FOX,5,B,Arson,35.085,-78.9583,NC,6/17/98,,Jun,,,,5/18/98,1998,May,691324,8958.025568,99999,1978,2004,15,0.1,691324-99999-1998.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107003028
1197,SIMMONS POND FIRE,6,B,Missing/Undefined,34.1485,-78.74366667,NC,3/20/11,3/20/11,Mar,3/20/11 22:00,3/20/11 23:50,0 days 00:00:00.000000000,2/18/11,2011,Feb,720274,13372.51289,99999,2006,2020,16,0.1,720274-93799-2011.gz,13.75256964,13.61205273,15.54607646,0,2.62236171,2.426177024,2.018511066,0,62.83293461,69.3745283,65.66800805,0,29.3,11,0,0,0.105714615
1203,,1,B,Children,35.825,-77.1383,NC,4/20/95,,Apr,,,,3/21/95,1995,Mar,746925,29400.14068,3741,1943,2010,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.090619428
1255,WHITE OAK,2,B,Debris Burning,36.17271666,-77.86605,NC,1/26/14,1/26/14,Jan,1/26/14 12:02,1/26/14 12:40,0 days 00:00:00.000000000,12/27/13,2013,Dec,724008,31834.00095,99999,2006,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.096772099
1302,JACKIE CALLS,1,B,Arson,34.8183,-79.5217,NC,1/29/96,,Jan,,,,12/30/95,1995,Dec,723109,14542.85769,93782,1973,2020,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.112125697
1316,,1,B,Children,36.125,-78.925,NC,4/29/95,,Apr,,,,3/30/95,1995,Mar,722193,18529.93006,3722,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.106083673
1320,POWWER PLANT,4,B,Smoking,34.5833,-78.9667,NC,1/30/02,,Jan,,,,12/31/01,2001,Dec,723108,8970.152203,99999,2000,2004,16,0.1,723108-13776-2001.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107392679
1347,,5,B,Debris Burning,35.44867999,-82.49261,NC,4/1/06,,Apr,,,,3/2/06,2006,Mar,723144,50839.98078,99999,1996,2020,15,0.1,723144-53890-2006.gz,11.37980769,7.859330144,9.482758621,17.76367925,2.125673077,1.783157895,1.934279919,1.676556604,43.96336634,49.06621227,53.48681542,52.61504854,0,0,0,0,0.138051569
1359,LONG,5,B,Debris Burning,35.1167,-83.9667,NC,4/2/03,,Apr,,,,3/3/03,2003,Mar,722177,12958.53089,99999,1942,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.151426973
1363,JO-LINDA RD.,2,B,Children,35.1917,-79.165,NC,7/12/97,,Jul,,,,6/12/97,1997,Jun,723030,14344.25085,13714,1990,2009,15,0.1,723030-13714-1997.gz,27.5334174,27.65128205,28.42528736,27.06105006,2.9703657,2.604358974,2.724712644,2.848595849,69.69642857,69.81627297,65.50574713,72.47232947,34.8,0,0,149.7,0.108753907
1365,,5,B,Miscellaneous,35.22686,-82.28854001,NC,3/1/06,,Mar,,,,1/30/06,2006,Jan,723144,39598.15227,99999,1996,2020,15,0.1,723144-53890-2006.gz,8.924105012,10.29198473,10.8136646,11.49351273,1.505202864,1.504198473,1.539958592,2.113070639,47.26780488,44.42645607,41.55309735,43.17961405,0,0,0,0,0.136369841
1367,,1,B,Debris Burning,35.25853,-82.70496,NC,4/21/09,,Apr,,,,3/22/09,2009,Mar,723119,55702.49668,99999,2006,2020,15,0.1,723119-13886-2009.gz,13.72874494,13.85708061,14.95348837,19.68129649,3.231897436,3.673318386,3.380693069,3.189691817,68.16313559,62.44851259,61.98974359,68.25320513,138.8,64.1,30.1,92.8,0.140060599
1387,WHITE HALL ROAD EXTENSION,63,C,Arson,34.4,-78.55,NC,4/11/01,,Apr,,,,3/12/01,2001,Mar,723108,52226.95273,99999,2000,2004,16,1,723108-13776-2001.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103851821
1402,,2,B,Debris Burning,35.575,-82.675,NC,2/17/94,,Feb,,,,1/18/94,1994,Jan,723148,100091.3797,63859,1973,2010,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.139600653
1449,EAST GARNER RD,3,B,Railroad,35.7017,-78.5883,NC,5/25/98,,May,,,,4/25/98,1998,Apr,723060,27430.12745,13722,1985,2004,15,0.1,723060-13722-1998.gz,17.9192351,19.16940639,20.9814433,23.44439746,2.522497188,2.401826484,2.674742268,2.497463002,75.44770408,76.68019093,72.30851064,76.84150513,72.2,33.9,23.7,81.4,0.103378179
1463,,10,C,Debris Burning,34.965,-79.665,NC,3/7/93,,Mar,,,,2/5/93,1993,Feb,722243,11881.07539,3738,1989,1998,16,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.113295918
1497,,2,B,Debris Burning,35.38363,-82.43761,NC,11/7/05,,Nov,,,,10/8/05,2005,Oct,723144,46161.0061,99999,1996,2020,15,0.1,723144-99999-2005.gz,14.85197525,10.89060987,13.00208333,9.459564165,1.15973346,1.247241045,1.200833333,1.465181598,68.00713946,64.21587609,66.26666667,62.95201163,0,0,0,0,0.13760122
1528,FITZHUGH WILLIAMS LN,60,C,Debris Burning,34.30333333,-78.32166667,NC,4/7/12,4/7/12,Apr,4/7/12 17:15,4/7/12 23:15,0 days 00:00:00.000000000,3/8/12,2012,Mar,720274,36622.71163,99999,2006,2020,16,1,720274-93799-2012.gz,17.37406367,17.95728877,17.65148515,0,1.688202247,1.90724234,2.087326733,0,69.34233199,68.84341253,73.79826464,0,0,0,0,0,0.101912204
1539,RADIO RANGE,3,B,Equipment Use,34.83888889,-76.80666667,NC,2/15/13,2/15/13,Feb,2/15/13 15:00,2/15/13 17:20,0 days 00:00:00.000000000,1/16/13,2013,Jan,999999,7374.60708,93776,2002,2019,16,0.1,999999-54918-2013.gz,-6.845833333,-5.981111111,-3.091071429,0,4.543194444,4.675277778,5.149404762,0,83.11251981,86.83974359,88.85271318,0,0,0,0,0,0.088332169
1557,,5,B,Equipment Use,35.785,-81.9817,NC,8/4/92,,Aug,,,,7/5/92,1992,Jul,723148,33743.8376,63859,1973,2010,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.133301501
1602,,15,C,Debris Burning,34.635,-77.6517,NC,11/25/93,,Nov,,,,10/26/93,1993,Oct,723069,22193.96905,99999,1973,2020,16,1,723069-99999-1993.gz,12.63022923,13.44832402,12.54277108,7.403342618,2.876361032,2.782402235,3.287349398,2.846518106,75.62464183,73.85195531,68.42168675,72.44011142,0,0,0,0,0.095835195
1613,GREEN PASTURES FIRE,1,B,Debris Burning,36.1975,-78.18826667,NC,2/1/12,2/1/12,Feb,2/1/12 13:33,2/1/12 13:56,0 days 00:00:00.000000000,1/2/12,2012,Jan,722141,23189.80241,99999,1973,2020,0,0.1,722141-03731-2012.gz,6.93268338,8.107806691,9.27833002,0,1.75538533,1.828996283,1.681510934,0,54.82472204,56.06593407,50.80110497,0,1.8,0,0,0,0.099578372
1648,POWER LINE,3.1,B,Miscellaneous,35.4333,-81.55,NC,3/28/00,,Mar,,,,2/27/00,2000,Feb,723144,34778.11844,99999,1996,2020,15,0.1,723144-99999-2000.gz,11.49511855,10.35097493,13.22619048,12.95251397,1.70055788,1.568802228,1.388095238,2.206703911,61.51752922,63.80808081,65.33333333,63.082397,0,0,0,0,0.129678022
1657,WALKUP ROAD,2,B,Miscellaneous,34.845,-80.755,NC,2/15/96,,Feb,,,,1/16/96,1996,Jan,723194,22907.47439,99999,1990,2010,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.122996037
1661,TUNNEL RIDGE,140,D,Lightning,35.75222222,-82.98416667,NC,4/9/99,4/10/99,Apr,4/9/99 23:00,4/10/99 12:00,1 days 00:00:00.000000000,3/10/99,1999,Mar,A00003,70743.21075,63844,1996,2016,15,3,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.142252426
1666,,6,B,Debris Burning,35.185,-83.9383,NC,4/14/93,,Apr,,,,3/15/93,1993,Mar,722177,6703.419713,99999,1942,2020,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.151130248
1670,LAWN MOWER MAN,0.8,B,Miscellaneous,35.69616666,-80.07783333,NC,11/7/10,11/7/10,Nov,11/7/10 9:45,11/7/10 10:44,0 days 00:00:00.000000000,10/8/10,2010,Oct,746935,17200.76972,3709,2006,2020,15,0.1,746935-03709-2010.gz,13.36139169,13.36404494,9.539915966,0,2.014927048,2.017191011,1.219117647,0,70.43766234,70.43766234,67.15085158,0,0,0,0,0,0.116488778
1674,,1,B,Debris Burning,34.4417,-78.555,NC,3/30/95,,Mar,,,,2/28/95,1995,Feb,723108,49815.32744,13776,1959,1999,16,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10386883
1694,A. J. LANE,3,B,Debris Burning,34.13116667,-78.85683333,NC,7/18/13,7/18/13,Jul,7/18/13 13:30,7/18/13 14:25,0 days 00:00:00.000000000,6/18/13,2013,Jun,720274,19827.6295,99999,2006,2020,16,0.1,720274-93799-2013.gz,25.37447208,26.11608655,26.0362,0,1.925809479,1.820319849,1.6626,0,82.54012201,80.70366886,81.536,0,233.6,100.5,41,0,0.106719665
1711,RUUD,4,B,Debris Burning,35.01218333,-84.25651666,NC,4/27/14,4/27/14,Apr,4/27/14 16:13,4/27/14 18:40,0 days 00:00:00.000000000,3/28/14,2014,Mar,722177,41173.94836,99999,1942,2020,15,0.1,722177-63811-2014.gz,12.3042247,13.1084494,14.32231076,0,1.689229341,1.555153203,1.379880478,0,68.05146364,66.68411037,64.32352941,0,96.4,21.9,5.7,0,0.154090472
1722,,1,B,Debris Burning,35.3283,-82.385,NC,4/3/92,,Apr,,,,3/4/92,1992,Mar,723148,88941.4759,63859,1973,2010,15,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.137166455
1723,LANNING RIDGE,166,D,Debris Burning,35.30444444,-82.83416667,NC,3/17/99,3/19/99,Mar,3/17/99 16:00,3/19/99 12:00,2 days 00:00:00.000000000,2/15/99,1999,Feb,A00003,53978.09139,63844,1996,2016,15,3,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.141184853
